Date ,Timestamp ,Value X ,Value Y ,Value Z, Scalar component
2016-03-24T19:19:38,117110833815,0.0348744,-0.016685084,-0.99806774,0.04864299
2016-03-24T19:19:38,117131225899,0.03486506,-0.016689975,-0.9980736,0.04852942
2016-03-24T19:19:38,117153627252,0.034866557,-0.016701745,-0.9980801,0.048388556
2016-03-24T19:19:38,117172161107,0.03485186,-0.016700378,-0.9980888,0.04822096
2016-03-24T19:19:38,117190861003,0.03484794,-0.016705107,-0.9980963,0.048065715
2016-03-24T19:19:38,117213341054,0.03484676,-0.01671283,-0.99809927,0.048003405
2016-03-24T19:19:38,117231977772,0.034828305,-0.016692765,-0.99810624,0.047877144
2016-03-24T19:19:38,117250577042,0.034812983,-0.016704889,-0.9981123,0.047758
2016-03-24T19:19:38,117273615271,0.03482073,-0.016705014,-0.99811834,0.047628384
2016-03-24T19:19:38,117292044492,0.034795728,-0.016712395,-0.99812657,0.047469247
2016-03-24T19:19:38,117311076523,0.034799866,-0.016717134,-0.99813205,0.047349777
2016-03-24T19:19:38,117333417616,0.034790944,-0.016730154,-0.99813783,0.047230337
2016-03-24T19:19:38,117351926314,0.034781937,-0.0167341,-0.99814546,0.047073223
2016-03-24T19:19:38,117374977512,0.034794845,-0.016739035,-0.9981503,0.04695914
2016-03-24T19:19:38,117393926887,0.0347824,-0.01673338,-0.99815446,0.046881564
2016-03-24T19:19:38,117412856418,0.034780454,-0.016732149,-0.99815726,0.046824798
2016-03-24T19:19:38,117431823971,0.034799796,-0.016749164,-0.99816215,0.04669841
2016-03-24T19:19:38,117454913554,0.034799114,-0.016787414,-0.998167,0.046582054
2016-03-24T19:19:38,117473855898,0.03477383,-0.016798005,-0.99817634,0.04639702
2016-03-24T19:19:38,117492796991,0.034778144,-0.016812997,-0.998182,0.04626699
2016-03-24T19:19:38,117515810949,0.03478276,-0.016822785,-0.9981871,0.04614751
2016-03-24T19:19:38,117534738345,0.03475865,-0.016838465,-0.99819577,0.045973778
2016-03-24T19:19:38,117553644387,0.03475311,-0.016853366,-0.9982028,0.045820523
2016-03-24T19:19:38,117572726158,0.034761097,-0.016870603,-0.9982069,0.045718018
2016-03-24T19:19:38,117595727356,0.034746043,-0.01687562,-0.99821335,0.045584846
2016-03-24T19:19:38,117614620897,0.034745723,-0.01689071,-0.9982209,0.04541417
2016-03-24T19:19:38,117635273866,0.034750044,-0.016912088,-0.9982262,0.045285787
2016-03-24T19:19:39,117654206470,0.034747973,-0.016916819,-0.99823266,0.045145705
2016-03-24T19:19:39,117673175585,0.034750406,-0.016936164,-0.9982377,0.045022663
2016-03-24T19:19:39,117696215012,0.034754902,-0.016950984,-0.9982419,0.044920538
2016-03-24T19:19:39,117715150793,0.034744445,-0.016944071,-0.9982486,0.044783283
2016-03-24T19:19:39,117734103814,0.034738306,-0.016957294,-0.9982529,0.04468575
2016-03-24T19:19:39,117757137981,0.034724135,-0.016991021,-0.9982593,0.044540714
2016-03-24T19:19:39,117776082824,0.034716595,-0.017007599,-0.9982667,0.044374254
2016-03-24T19:19:39,117794187147,0.034717195,-0.017020164,-0.99826956,0.044305995
2016-03-24T19:19:39,117816573814,0.03472847,-0.017028274,-0.99827194,0.04424089
2016-03-24T19:19:39,117834603345,0.0347301,-0.017043896,-0.9982754,0.044153422
2016-03-24T19:19:39,117856617668,0.034741797,-0.017064529,-0.99827945,0.044044867
2016-03-24T19:19:39,117874835116,0.034739085,-0.01706206,-0.9982852,0.043918185
2016-03-24T19:19:39,117897047720,0.03474282,-0.017104428,-0.99828833,0.043827355
2016-03-24T19:19:39,117915080272,0.034751806,-0.017119206,-0.9982934,0.04369911
2016-03-24T19:19:39,117938110793,0.034749236,-0.017156968,-0.99829507,0.043647878
2016-03-24T19:19:39,117957001418,0.03475282,-0.017181538,-0.998298,0.04356677
2016-03-24T19:19:39,117975896835,0.034732137,-0.017197412,-0.9983009,0.043512654
2016-03-24T19:19:39,117998901626,0.034738503,-0.017210979,-0.99830365,0.043439295
2016-03-24T19:19:39,118017804491,0.03473639,-0.017210823,-0.99830824,0.04333573
2016-03-24T19:19:39,118036753970,0.034740616,-0.017233329,-0.9983128,0.043217428
2016-03-24T19:19:39,118059722980,0.03474254,-0.017257871,-0.99831784,0.0430896
2016-03-24T19:19:39,118079566366,0.034749314,-0.017262125,-0.99832207,0.042985052
2016-03-24T19:19:39,118098260324,0.034757946,-0.017305542,-0.9983239,0.04291729
2016-03-24T19:19:39,118116689283,0.03475646,-0.01733608,-0.9983274,0.04282632
2016-03-24T19:19:39,118139397095,0.034750775,-0.017345568,-0.9983313,0.042732995
2016-03-24T19:19:39,118158086105,0.034772016,-0.017368907,-0.99833536,0.04261119
2016-03-24T19:19:39,118180588241,0.034787603,-0.017381405,-0.9983364,0.042570245
2016-03-24T19:19:39,118199275793,0.034818575,-0.017398234,-0.9983382,0.042494744
2016-03-24T19:19:39,118217711730,0.034833375,-0.017427754,-0.9983422,0.04237743
2016-03-24T19:19:39,118240330480,0.03483825,-0.017451422,-0.9983463,0.042266704
2016-03-24T19:19:39,118259000220,0.034834366,-0.017457886,-0.9983523,0.042124774
2016-03-24T19:19:39,118281465689,0.03482553,-0.017481241,-0.9983569,0.04201326
2016-03-24T19:19:39,118300133032,0.034843292,-0.017484905,-0.9983594,0.041937478
2016-03-24T19:19:39,118318801991,0.034858596,-0.017510502,-0.9983607,0.041885115
2016-03-24T19:19:39,118341277304,0.03484679,-0.017534235,-0.99836284,0.04183176
2016-03-24T19:19:39,118360576261,0.034840655,-0.017545434,-0.99836904,0.041685138
2016-03-24T19:19:39,118379209855,0.034834802,-0.01756651,-0.9983733,0.04157743
2016-03-24T19:19:39,118402335325,0.03485261,-0.01759589,-0.9983796,0.041400194
2016-03-24T19:19:39,118420705480,0.034846567,-0.01761311,-0.9983872,0.041214056
2016-03-24T19:19:39,118438753918,0.03485896,-0.01764804,-0.9983897,0.04112666
2016-03-24T19:19:39,118459317095,0.034857698,-0.01767903,-0.9983927,0.041042857
2016-03-24T19:19:39,118479693449,0.034878775,-0.017715259,-0.998396,0.040927786
2016-03-24T19:19:39,118499625116,0.034870066,-0.017749459,-0.99839914,0.040843718
2016-03-24T19:19:39,118523186679,0.034875028,-0.017767131,-0.9984025,0.040750716
2016-03-24T19:19:39,118541178137,0.034896836,-0.017810984,-0.9984062,0.040621553
2016-03-24T19:19:39,118559886939,0.03490909,-0.017830588,-0.99840856,0.04054643
2016-03-24T19:19:39,118582693606,0.03490667,-0.0178455,-0.9984131,0.040429473
2016-03-24T19:19:39,118601088346,0.03490556,-0.017871514,-0.99841845,0.04028517
2016-03-24T19:19:39,118623785429,0.034912277,-0.017892962,-0.9984212,0.040201537
2016-03-24T19:19:39,118642356106,0.03490618,-0.017895358,-0.9984252,0.04010606
2016-03-24T19:19:40,118661188189,0.034918454,-0.017920736,-0.9984281,0.040013537
2016-03-24T19:19:40,118683873762,0.03491665,-0.017957103,-0.99842834,0.039993256
2016-03-24T19:19:40,118702438450,0.034938805,-0.017985538,-0.9984292,0.0399376
2016-03-24T19:19:40,118721081887,0.034938708,-0.018007847,-0.99843454,0.03979325
2016-03-24T19:19:40,118743568918,0.034931414,-0.018030465,-0.9984398,0.039656498
2016-03-24T19:19:40,118762117043,0.034930795,-0.018035945,-0.9984444,0.039541304
2016-03-24T19:19:40,118784855064,0.034941893,-0.018060489,-0.99844664,0.039463755
