Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz,=>,Rv[0],Rv[1],Rv[2],Rv[3]
-0.5973529,0.6631934,9.485821,-7.6,1.2,-64.8,-0.0148988,0.010642,0.3213884,,0.041468833,-0.006751183,-0.67507654,0.73655033
-0.6165065,0.7589614,9.51096,-8.8,-0.6,-65.4,-0.0202198,0.0031926,0.3181958,,0.041586537,-0.006621906,-0.6725171,0.73888254
-0.5793964,0.6619963,9.498988,-8.8,-0.6,-65.4,-0.0180914,0.005321,0.324581,,0.041557536,-0.006486193,-0.6699842,0.74118286
-0.7074861,0.7637498,9.484623,-8.8,-0.6,-65.4,-0.010642,0.0095778,0.3107464,,0.041646574,-0.006322695,-0.6668981,0.74395734
-0.6428427,0.7410049,9.452302,-7.6,-1.8,-66.0,-0.021284,0.0010642,0.3150032,,0.04178823,-0.006205031,-0.6644782,0.74611264
-0.5817906,0.5913674,9.533705,-7.6,-1.8,-66.0,-0.0191556,0.0042568,0.3022328,,0.04170142,-0.0060472563,-0.66202426,0.748297
-0.5638341,0.6859383,9.478638,-8.2,-2.4,-66.0,-0.0148988,0.0031926,0.2894624,,0.041677523,-0.005911047,-0.659213,0.7507771
-0.5889732,0.6332659,9.471456,-8.2,-2.4,-66.0,-0.0148988,0.0063852,0.2809488,,0.04167612,-0.0057840506,-0.6569628,0.7527481
-0.5817906,0.5327095,9.4882145,-8.2,-2.4,-66.0,-0.0191556,0.0063852,0.2681784,,0.041636888,-0.005578848,-0.6543185,0.7550513
-0.5398921,0.5398921,9.532507,-8.8,-1.8,-66.6,-0.015963,0.0063852,0.234124,,0.041558955,-0.0053804023,-0.65224224,0.7568513
-0.670376,0.7326252,9.439134,-8.8,-1.8,-66.6,-0.0117062,0.0074494,0.2224178,,0.041653674,-0.0052018855,-0.6502644,0.7585474
-0.6236891,0.5710167,9.524128,-8.8,-1.8,-66.6,-0.0191556,-0.0042568,0.223482,,0.041685045,-0.0049970527,-0.6484821,0.76007134
-0.6380543,0.6727702,9.451104,-6.4,-3.0,-65.4,-0.0138346,0.0063852,0.223482,,0.041626703,-0.0048575858,-0.6462945,0.7619365
-0.574608,0.5710167,9.51096,-6.4,-3.0,-65.4,-0.0170272,-0.0010642,0.2139042,,0.041617196,-0.004673778,-0.64453876,0.76342386
-0.5698196,0.430956,9.525325,-6.4,-3.0,-65.4,-0.0148988,0.0021284,0.1947486,,0.041452136,-0.004453142,-0.6424744,0.7651722
-0.5805935,0.6129152,9.500186,-6.4,-3.6,-67.2,-0.0117062,0.0021284,0.180914,,0.04143551,-0.004297025,-0.6409021,0.7664916
-0.6093239,0.6895296,9.471456,-6.4,-3.6,-67.2,-0.0138346,0.0031926,0.1936844,,0.041492257,-0.004174374,-0.63946146,0.76769143
-0.574608,0.4752487,9.490609,-6.4,-3.6,-67.2,-0.0170272,0.0021284,0.186235,,0.041411202,-0.003948137,-0.6375421,0.76929164
-0.5602428,0.4955994,9.4642725,-7.0,-5.4,-66.0,-0.010642,0.0074494,0.180914,,0.0413154,-0.0037412979,-0.6360364,0.7705432
-0.538695,0.6368572,9.552858,-7.0,-5.4,-66.0,-0.015963,0.0074494,0.1660152,,0.041353412,-0.0036031574,-0.6346437,0.77168924
-0.5291182,0.3782836,9.437937,-6.4,-4.2,-66.6,-0.0117062,0.0042568,0.154309,,0.041223567,-0.0033030987,-0.63306874,0.77299017
-0.5937616,0.6572079,9.546872,-6.4,-4.2,-66.6,-0.0095778,0.0031926,0.1351534,,0.04126943,-0.003153159,-0.6318143,0.77401406
-0.5339066,0.6715731,9.484623,-6.4,-4.2,-66.6,-0.0138346,-0.0021284,0.1372818,,0.04131084,-0.0030520638,-0.630695,0.7749245
-0.6452369,0.766144,9.473849,-6.4,-4.8,-66.0,-0.0074494,0.0085136,0.1319608,,0.04136869,-0.002938733,-0.6293446,0.776019
-0.5722138,0.6392514,9.513353,-6.4,-4.8,-66.0,-0.015963,-0.0031926,0.1298324,,0.041460715,-0.0027638047,-0.628086,0.7770338
-0.574608,0.5674254,9.537295,-6.4,-4.8,-66.0,-0.0117062,-0.0010642,0.1202546,,0.041382734,-0.0026139987,-0.6270996,0.77783465
-0.5650312,0.6488282,9.437937,-6.4,-5.4,-66.6,-0.0085136,0.0031926,0.1138694,,0.04137924,-0.0024955575,-0.62594754,0.77876276
-0.5722138,0.6320688,9.530113,-6.4,-5.4,-66.6,-0.0127704,0.0021284,0.117062,,0.041420694,-0.0023671896,-0.6250966,0.77944404
-0.6177036,0.7948744,9.479835,-6.4,-5.4,-66.6,-0.0074494,0.0010642,0.10642,,0.04152068,-0.0022473142,-0.6239899,0.7803254
-0.6428427,0.694318,9.509763,-6.4,-5.4,-66.0,-0.0117062,0.0010642,0.1053558,,0.041616566,-0.002115768,-0.62298304,0.7811247
-0.6081268,0.790086,9.483426,-6.4,-5.4,-66.0,-0.0117062,-0.0042568,0.111741,,0.041716754,-0.002027372,-0.6221727,0.7817651
-0.6033384,0.5458776,9.478638,-7.0,-4.8,-65.4,-0.0148988,-0.0042568,0.1191904,,0.041651037,-0.0018765789,-0.6211323,0.7825959
-0.5841848,0.5949587,9.508565,-7.0,-4.8,-65.4,-0.0095778,-0.0042568,0.1096126,,0.041592084,-0.0017487374,-0.6202416,0.78330547
-0.6009442,0.6607992,9.466667,-7.0,-4.8,-65.4,-0.0085136,0.0010642,0.1021632,,0.041602723,-0.0016586776,-0.6192033,0.7841261
-0.59855,0.6033384,9.53969,-5.2,-6.6,-66.0,-0.0117062,-0.0021284,0.090457,,0.041626547,-0.0015222144,-0.6184698,0.78470385
-0.6165065,0.5841848,9.422374,-5.2,-6.6,-66.0,-0.0085136,0.0021284,0.0766224,,0.041608527,-0.0013640766,-0.6177294,0.78528804
-0.586579,0.8307874,9.501383,-5.2,-6.6,-66.0,-0.0085136,0.0021284,0.069173,,0.041749507,-0.0013065687,-0.61715037,0.78573585
-0.6200978,0.3172315,9.475046,-5.8,-6.0,-66.0,-0.015963,-0.0021284,0.0670446,,0.04164657,-0.0010083247,-0.616493,0.7862575
-0.6069297,0.5446805,9.50258,-5.8,-6.0,-66.0,-0.0031926,0.0042568,0.0340544,,0.041576985,-0.00081821857,-0.61600995,0.7866399
-0.5973529,0.6500253,9.489411,-5.8,-6.0,-66.0,-0.0117062,-0.005321,0.0244766,,0.041694835,-0.00066575257,-0.6156329,0.786929
-0.586579,0.4237734,9.567224,-5.8,-6.6,-66.0,-0.0095778,-0.005321,0.0042568,,0.04154893,-0.00045316436,-0.61537075,0.787142
-0.6272804,0.8044512,9.422374,-5.8,-6.6,-66.0,-0.0042568,0.0031926,0.0042568,,0.041647002,-0.00039233943,-0.61533666,0.7871633
-0.610521,0.6619963,9.516945,-5.8,-6.6,-66.0,-0.010642,-0.0063852,0.0063852,,0.041749,-0.0002534715,-0.6153107,0.7871783
-0.610521,0.6129152,9.485821,-5.8,-7.8,-66.6,-0.0074494,-0.0021284,0.005321,,0.041726544,-0.00013049529,-0.6152762,0.7872065
-0.5961558,0.6883325,9.495398,-5.8,-7.8,-66.6,-0.005321,-0.0010642,0.005321,,0.04178022,-1.840146e-05,-0.61525667,0.7872189
-0.5829877,0.5997471,9.467864,-5.2,-6.0,-65.4,-0.0085136,-0.0021284,0.005321,,0.041809835,9.995204e-05,-0.6152891,0.78719205
-0.5901703,0.6332659,9.51096,-5.2,-6.0,-65.4,-0.0063852,-0.0031926,-0.0074494,,0.04182345,0.00023955318,-0.6151766,0.7872792
-0.5961558,0.6596021,9.482229,-5.2,-6.0,-65.4,-0.0063852,-0.0021284,-0.0127704,,0.04186807,0.00033818596,-0.6152038,0.78725564
-0.5973529,0.6488282,9.479835,-5.8,-6.0,-67.2,-0.0063852,-0.0042568,-0.0127704,,0.041913524,0.00045026554,-0.6152716,0.78720003
-0.5949587,0.6907267,9.487018,-5.8,-6.0,-67.2,-0.0063852,-0.0031926,-0.015963,,0.04196218,0.00054212194,-0.61533374,0.7871489
-0.59855,0.6799528,9.514551,-5.8,-6.0,-67.2,-0.0063852,-0.0031926,-0.0148988,,0.042015325,0.00063470314,-0.6154399,0.787063
-0.5853819,0.6883325,9.469061,-7.0,-6.0,-67.2,-0.0063852,-0.0031926,-0.015963,,0.042069633,0.0007140236,-0.61554044,0.7869814
-0.6033384,0.6907267,9.508565,-7.0,-6.0,-67.2,-0.0063852,-0.0063852,-0.0138346,,0.042127352,0.00081521925,-0.61567354,0.786874
-0.610521,0.6751644,9.478638,-7.0,-6.0,-67.2,-0.005321,-0.0021284,-0.0148988,,0.04216328,0.0008890297,-0.61580116,0.78677213
-0.5817906,0.6763615,9.489411,-7.6,-6.0,-66.6,-0.0074494,-0.005321,-0.0148988,,0.042221986,0.0009685391,-0.6159418,0.7866588
-0.5841848,0.6799528,9.469061,-7.6,-6.0,-66.6,-0.0074494,-0.0042568,-0.0148988,,0.042250853,0.0010338343,-0.616108,0.786527
-0.6069297,0.7026977,9.491806,-5.8,-6.6,-66.6,-0.0074494,-0.0042568,-0.0148988,,0.042299047,0.0011258774,-0.6162567,0.78640777
-0.5901703,0.6787557,9.490609,-5.8,-6.6,-66.6,-0.0074494,-0.0042568,-0.0148988,,0.042334575,0.0012011282,-0.61639917,0.7862941
-0.5781993,0.694318,9.496594,-5.8,-6.6,-66.6,-0.0063852,-0.0021284,-0.015963,,0.042365696,0.0012847224,-0.616521,0.7861968
-0.586579,0.6859383,9.473849,-4.6,-7.8,-67.2,-0.0074494,-0.0021284,-0.0148988,,0.042423498,0.0013642664,-0.6166724,0.7860749
-0.6045355,0.7086832,9.482229,-4.6,-7.8,-67.2,-0.0074494,-0.0031926,-0.015963,,0.04249154,0.0014467447,-0.6168382,0.7859408
-0.5913674,0.6751644,9.4882145,-4.6,-7.8,-67.2,-0.0085136,-0.0031926,-0.0148988,,0.042530354,0.0015287986,-0.61701334,0.7858012
-0.5889732,0.6883325,9.498988,-5.8,-7.8,-66.0,-0.0074494,-0.0031926,-0.015963,,0.042561658,0.0016258346,-0.6171706,0.7856757
-0.6069297,0.6787557,9.496594,-5.8,-7.8,-66.0,-0.0085136,-0.0031926,-0.0148988,,0.04260816,0.0017084436,-0.6173983,0.7854941
-0.586579,0.6751644,9.4882145,-5.8,-7.8,-66.0,-0.0063852,-0.0021284,-0.0170272,,0.04263195,0.0018059089,-0.6176063,0.78532916
-0.5434834,0.6931209,9.515748,-5.8,-7.2,-66.0,-0.0085136,-0.0042568,-0.0170272,,0.04267303,0.0018511473,-0.6178432,0.78514034
-0.6021413,0.6967122,9.479835,-5.8,-7.2,-66.0,-0.005321,-0.0021284,-0.0180914,,0.04271297,0.0019230209,-0.6180486,0.78497636
-0.4979936,0.7026977,9.5121565,-5.8,-7.2,-66.0,-0.0074494,-0.0063852,-0.0170272,,0.042749695,0.0019525719,-0.6182522,0.784814
-0.5961558,0.670376,9.493003,-7.6,-6.0,-67.2,-0.005321,-0.0063852,-0.0191556,,0.04276849,0.0020084674,-0.61846316,0.7846466
-0.586579,0.6643905,9.495398,-7.6,-6.0,-67.2,-0.0074494,-0.005321,-0.0191556,,0.04279568,0.0020505062,-0.6186841,0.78447074
-0.5554544,0.6763615,9.53131,-6.4,-6.6,-66.0,-0.0074494,-0.0042568,-0.0223482,,0.042805348,0.0020907305,-0.61890525,0.7842957
-0.5327095,0.6775586,9.490609,-6.4,-6.6,-66.0,-0.0085136,-0.0042568,-0.0244766,,0.042807624,0.0021535407,-0.6191423,0.78410816
-0.7278368,0.7146687,9.490609,-6.4,-6.6,-66.0,-0.0031926,0.0031926,-0.0234124,,0.042904116,0.0022892368,-0.61940277,0.78389686
-0.6727702,0.6907267,9.4942,-7.0,-6.6,-66.0,-0.010642,-0.0063852,-0.021284,,0.043037497,0.0023939882,-0.61965376,0.78369075
-0.5770022,0.6811499,9.459484,-7.0,-6.6,-66.0,-0.005321,-0.0042568,-0.0170272,,0.0430121,0.0024758575,-0.6199102,0.78348917
-0.395043,0.6859383,9.5360985,-7.0,-6.6,-66.0,-0.010642,-0.010642,-0.0202198,,0.042982966,0.0024142172,-0.62013775,0.7833108
-0.5327095,0.6883325,9.490609,-6.4,-7.2,-66.6,-0.0031926,0.0021284,-0.0255408,,0.042924296,0.002418626,-0.6203909,0.7831136
-0.6691789,0.670376,9.513353,-6.4,-7.2,-66.6,-0.0063852,0.0021284,-0.0276692,,0.043051846,0.0025415386,-0.62069917,0.7828618
-0.7254426,0.6763615,9.453499,-6.4,-7.2,-66.6,-0.0042568,-0.0042568,-0.0255408,,0.043188557,0.0027288573,-0.6210322,0.7825895
-0.6679818,0.6895296,9.515748,-7.0,-6.6,-67.8,-0.0074494,-0.0031926,-0.021284,,0.043279067,0.0027977023,-0.62134576,0.78233534
-0.6428427,0.6955151,9.507368,-7.0,-6.6,-67.8,-0.0063852,-0.005321,-0.0180914,,0.043344837,0.0028818212,-0.62161404,0.7821183
-0.6272804,0.682347,9.4882145,-5.8,-7.2,-67.2,-0.0074494,-0.0021284,-0.0170272,,0.043395214,0.0029316826,-0.6218636,0.78191686
-0.5949587,0.6799528,9.507368,-5.8,-7.2,-67.2,-0.0063852,-0.0031926,-0.0148988,,0.043438792,0.0030117028,-0.6220903,0.78173375
-0.5889732,0.6631934,9.4942,-5.8,-7.2,-67.2,-0.005321,-0.0031926,-0.015963,,0.043474298,0.0030655444,-0.62231034,0.7815565
-0.5829877,0.7038948,9.501383,-6.4,-7.8,-66.0,-0.005321,-0.0031926,-0.015963,,0.043536402,0.003108696,-0.62252784,0.78137964
-0.6081268,0.6679818,9.50258,-6.4,-7.8,-66.0,-0.0063852,-0.0021284,-0.015963,,0.043589085,0.00316039,-0.62282246,0.7811416
-0.5937616,0.6643905,9.501383,-6.4,-7.8,-66.0,-0.0063852,-0.005321,-0.015963,,0.04363288,0.0032350516,-0.623112,0.78090787
-0.6009442,0.6631934,9.507368,-6.4,-6.0,-66.6,-0.0074494,-0.0031926,-0.0148988,,0.043659538,0.0032727371,-0.62341386,0.7806654
-0.5829877,0.6919238,9.489411,-6.4,-6.0,-66.6,-0.0063852,-0.005321,-0.0148988,,0.043698557,0.0033158897,-0.6235909,0.78052145
-0.6117181,0.6596021,9.491806,-6.4,-6.0,-66.6,-0.0074494,-0.0031926,-0.015963,,0.04372489,0.0033764227,-0.6237617,0.7803833
-0.5925645,0.6715731,9.508565,-7.0,-4.2,-66.6,-0.0063852,-0.005321,-0.0148988,,0.04375444,0.0034451445,-0.6239426,0.7802368
-0.5901703,0.6895296,9.500186,-7.0,-4.2,-66.6,-0.005321,-0.0042568,-0.015963,,0.043789983,0.0034700325,-0.62403804,0.7801582
-0.5997471,0.6859383,9.508565,-7.0,-4.2,-66.6,-0.0074494,-0.005321,-0.015963,,0.0438401,0.0035158491,-0.62413317,0.78007925
-0.59855,0.694318,9.495398,-5.8,-7.2,-67.2,-0.0074494,-0.0021284,-0.015963,,0.043872006,0.0035539123,-0.6242351,0.7799956
-0.5997471,0.6799528,9.484623,-5.8,-7.2,-67.2,-0.0074494,-0.0031926,-0.0148988,,0.043917716,0.0036056384,-0.62448263,0.7797946
-0.5913674,0.6931209,9.484623,-5.8,-6.0,-66.6,-0.0074494,-0.0031926,-0.0148988,,0.0439584,0.0036614775,-0.62470967,0.77961034
-0.5889732,0.6811499,9.5121565,-5.8,-6.0,-66.6,-0.0063852,-0.0031926,-0.0138346,,0.043991808,0.0037051537,-0.6248771,0.7794739
-0.5913674,0.6799528,9.496594,-5.8,-6.0,-66.6,-0.005321,-0.0031926,-0.0148988,,0.044033896,0.0037426606,-0.62504,0.7793407
-0.5805935,0.6979093,9.483426,-6.4,-7.2,-66.6,-0.0063852,-0.0031926,-0.0148988,,0.044090517,0.0037762264,-0.62520075,0.77920854
-0.6021413,0.6871354,9.490609,-6.4,-7.2,-66.6,-0.0074494,-0.005321,-0.0138346,,0.044141054,0.0038161061,-0.62546945,0.77898973
-0.586579,0.6895296,9.506171,-6.4,-7.2,-66.6,-0.005321,-0.0021284,-0.015963,,0.04416255,0.0038407862,-0.6257263,0.77878207
-0.586579,0.6799528,9.491806,-6.4,-6.0,-65.4,-0.0074494,-0.0031926,-0.0148988,,0.044218868,0.0038843213,-0.6260006,0.7785582
-0.5889732,0.6643905,9.496594,-6.4,-6.0,-65.4,-0.0063852,-0.0031926,-0.015963,,0.04424331,0.00392646,-0.62620103,0.7783954
-0.5793964,0.6811499,9.485821,-6.4,-6.0,-65.4,-0.0085136,-0.0042568,-0.0148988,,0.04428047,0.0039665136,-0.62640184,0.77823144
-0.6057326,0.6967122,9.476244,-6.4,-6.6,-67.2,-0.0042568,-0.0021284,-0.015963,,0.0443163,0.004000639,-0.6266046,0.7780661
-0.6057326,0.6895296,9.503777,-6.4,-6.6,-67.2,-0.005321,-0.0063852,-0.0148988,,0.0443932,0.004041808,-0.62684387,0.77786875
-0.5877761,0.6691789,9.4882145,-6.4,-7.2,-67.2,-0.0063852,-0.0021284,-0.0148988,,0.044416208,0.0040423144,-0.62708646,0.7776718
-0.6057326,0.6979093,9.508565,-6.4,-7.2,-67.2,-0.005321,-0.0021284,-0.0148988,,0.04447775,0.0040795566,-0.6273671,0.77744174
-0.59855,0.6763615,9.508565,-6.4,-7.2,-67.2,-0.0063852,-0.005321,-0.015963,,0.044534277,0.0041225865,-0.6276442,0.7772146
-0.5805935,0.6991064,9.503777,-6.4,-7.2,-67.8,-0.0063852,-0.0042568,-0.015963,,0.044566575,0.004117458,-0.6279383,0.7769752
-0.5841848,0.6799528,9.484623,-6.4,-7.2,-67.8,-0.005321,-0.005321,-0.0138346,,0.04459732,0.0041308203,-0.62823075,0.7767369
-0.5913674,0.6991064,9.472652,-6.4,-7.2,-67.8,-0.005321,-0.0042568,-0.0138346,,0.04464272,0.004134441,-0.6285021,0.7765147
-0.5853819,0.6739673,9.487018,-6.4,-7.2,-66.0,-0.0074494,-0.0042568,-0.0138346,,0.044678748,0.004151306,-0.6287757,0.7762911
-0.5781993,0.6847412,9.491806,-6.4,-7.2,-66.0,-0.0063852,-0.0031926,-0.015963,,0.04470141,0.004159926,-0.62906176,0.7760579
-0.6045355,0.6751644,9.495398,-6.4,-7.2,-66.0,-0.0063852,-0.0031926,-0.0148988,,0.044743765,0.004202847,-0.6293593,0.775814
-0.6057326,0.682347,9.472652,-6.4,-6.0,-66.6,-0.0074494,-0.0031926,-0.015963,,0.04479077,0.0042278036,-0.629656,0.7755702
-0.5973529,0.6895296,9.509763,-6.4,-6.0,-66.6,-0.0063852,-0.0042568,-0.015963,,0.04482666,0.004270537,-0.62987185,0.7753927
-0.5937616,0.6859383,9.476244,-6.4,-6.0,-66.6,-0.0042568,-0.0031926,-0.0138346,,0.044862803,0.004290603,-0.63009316,0.7752107
-0.5901703,0.6895296,9.495398,-5.8,-6.6,-66.6,-0.0074494,-0.0031926,-0.015963,,0.04492113,0.004299419,-0.6302987,0.77504027
-0.5973529,0.6787557,9.501383,-5.8,-6.6,-66.6,-0.0063852,-0.0021284,-0.0148988,,0.044951838,0.004330451,-0.63054186,0.7748404
-0.5901703,0.6739673,9.483426,-6.4,-7.2,-66.6,-0.0063852,-0.0010642,-0.015963,,0.044992197,0.0043636537,-0.6307753,0.7746478
-0.6009442,0.6895296,9.490609,-6.4,-7.2,-66.6,-0.0063852,-0.0031926,-0.0148988,,0.045050804,0.004395917,-0.631085,0.7743919
-0.5710167,0.6739673,9.490609,-6.4,-7.2,-66.6,-0.0063852,-0.0021284,-0.0148988,,0.045076806,0.0044165794,-0.63138497,0.7741458
-0.6009442,0.6751644,9.498988,-7.0,-6.6,-64.8,-0.0063852,-0.0031926,-0.0148988,,0.045120686,0.004444693,-0.63169265,0.7738919
-0.5901703,0.6811499,9.490609,-7.0,-6.6,-64.8,-0.0074494,-0.0031926,-0.015963,,0.045157038,0.00445823,-0.6319856,0.7736505
-0.5853819,0.6871354,9.481032,-7.0,-6.6,-64.8,-0.0063852,-0.0042568,-0.0148988,,0.04518651,0.0044924,-0.6322827,0.7734059
-0.6021413,0.6871354,9.504974,-7.0,-7.8,-68.4,-0.0074494,-0.0031926,-0.0148988,,0.045223657,0.00450004,-0.632579,0.77316123
-0.59855,0.682347,9.472652,-7.0,-7.8,-68.4,-0.0063852,-0.0031926,-0.0138346,,0.045257732,0.004522838,-0.63296074,0.77284664
-0.5949587,0.6715731,9.489411,-7.0,-7.8,-68.4,-0.0063852,-0.0042568,-0.0148988,,0.045291297,0.0045339502,-0.6333386,0.772535
-0.5949587,0.6787557,9.500186,-7.0,-7.2,-67.2,-0.0085136,-0.0031926,-0.015963,,0.045321513,0.004534731,-0.6337252,0.77221614
-0.5961558,0.7015006,9.466667,-7.0,-7.2,-67.2,-0.0042568,-0.0031926,-0.015963,,0.04535441,0.0045671347,-0.634071,0.7719302
-0.5961558,0.6847412,9.482229,-6.4,-6.6,-66.0,-0.0063852,-0.0031926,-0.015963,,0.04541018,0.0045624804,-0.63442165,0.77163875
-0.6129152,0.6596021,9.481032,-6.4,-6.6,-66.0,-0.0063852,-0.0021284,-0.0127704,,0.045443524,0.004593265,-0.63470596,0.7714027
-0.5913674,0.6883325,9.485821,-6.4,-6.6,-66.0,-0.0063852,-0.0031926,-0.015963,,0.045491517,0.0046220548,-0.63495857,0.7711917
-0.5961558,0.6763615,9.507368,-7.0,-6.6,-66.0,-0.0074494,-0.0021284,-0.0148988,,0.04552431,0.004634846,-0.6352445,0.7709543
-0.5973529,0.6739673,9.472652,-7.0,-6.6,-66.0,-0.0063852,-0.0031926,-0.0148988,,0.045557152,0.0046611875,-0.635548,0.770702
-0.5913674,0.6883325,9.497791,-7.0,-6.6,-66.0,-0.0074494,-0.0031926,-0.0148988,,0.04559711,0.004686159,-0.63584435,0.770455
-0.586579,0.6883325,9.4882145,-5.8,-6.6,-66.6,-0.005321,-0.0031926,-0.015963,,0.045625173,0.0046820054,-0.63615215,0.77019924
-0.5949587,0.6931209,9.476244,-5.8,-6.6,-66.6,-0.0074494,-0.0021284,-0.0148988,,0.045674913,0.0046807416,-0.6364168,0.7699777
-0.5937616,0.6811499,9.503777,-5.8,-6.6,-66.6,-0.0063852,-0.0042568,-0.0148988,,0.04570654,0.004701774,-0.63667464,0.7697624
-0.586579,0.6871354,9.4882145,-7.6,-5.4,-66.6,-0.0074494,-0.0021284,-0.0148988,,0.045734297,0.00470705,-0.63693094,0.7695488
-0.5841848,0.670376,9.493003,-7.6,-5.4,-66.6,-0.0074494,-0.0031926,-0.015963,,0.045756184,0.0047276635,-0.63716894,0.76935023
-0.5829877,0.6799528,9.485821,-7.6,-5.4,-66.6,-0.0063852,-0.0031926,-0.015963,,0.045776498,0.0047356957,-0.6374156,0.7691447
-0.6009442,0.6835441,9.483426,-6.4,-6.6,-66.0,-0.0063852,-0.0021284,-0.0148988,,0.045815915,0.0047588567,-0.6376621,0.76893777
-0.5877761,0.7026977,9.493003,-6.4,-6.6,-66.0,-0.0074494,-0.0042568,-0.0148988,,0.045863952,0.0047561647,-0.6379495,0.7686964
-0.6093239,0.6895296,9.503777,-7.6,-5.4,-66.0,-0.0063852,-0.0031926,-0.015963,,0.045892976,0.004761788,-0.6382397,0.7684539
-0.5770022,0.6931209,9.503777,-7.6,-5.4,-66.0,-0.0063852,-0.0031926,-0.015963,,0.045923155,0.0047518937,-0.63848996,0.76824415
-0.6033384,0.6871354,9.477441,-7.6,-5.4,-66.0,-0.005321,-0.0021284,-0.0170272,,0.0459649,0.004772308,-0.6387411,0.7680327
-0.5877761,0.6907267,9.500186,-4.6,-6.6,-66.6,-0.0063852,-0.0031926,-0.0148988,,0.046012104,0.004769772,-0.6390003,0.7678143
-0.5949587,0.6835441,9.491806,-4.6,-6.6,-66.6,-0.0063852,-0.0021284,-0.015963,,0.046044532,0.004772769,-0.6392233,0.76762676
-0.5961558,0.6619963,9.490609,-4.6,-6.6,-66.6,-0.0074494,-0.0031926,-0.015963,,0.04607568,0.004808956,-0.6394545,0.767432
-0.6057326,0.6751644,9.482229,-6.4,-6.0,-65.4,-0.0085136,-0.0021284,-0.0148988,,0.04610078,0.004826709,-0.63968825,0.76723564
-0.5781993,0.6859383,9.482229,-6.4,-6.0,-65.4,-0.0063852,-0.0042568,-0.015963,,0.046118513,0.004836814,-0.6399395,0.767025
-0.5877761,0.6751644,9.473849,-6.4,-6.0,-65.4,-0.0074494,-0.0042568,-0.015963,,0.04613767,0.00482882,-0.6402006,0.7668058
-0.5973529,0.6859383,9.493003,-6.4,-6.6,-66.6,-0.0074494,-0.0031926,-0.0148988,,0.046156824,0.0048399772,-0.6404628,0.7665857
-0.5889732,0.6931209,9.4882145,-6.4,-6.6,-66.6,-0.0063852,-0.0031926,-0.0148988,,0.046184167,0.004834333,-0.6407605,0.76633525
-0.6117181,0.6847412,9.495398,-6.4,-6.6,-66.6,-0.0063852,-0.0031926,-0.015963,,0.046224,0.004837262,-0.6410599,0.76608235
-0.5889732,0.694318,9.4882145,-6.4,-6.6,-66.6,-0.0074494,-0.0031926,-0.0138346,,0.046261236,0.004837677,-0.6413673,0.7658229
-0.5961558,0.6835441,9.500186,-6.4,-6.6,-66.6,-0.0063852,-0.0042568,-0.015963,,0.046285193,0.004838029,-0.64166015,0.76557606
-0.5961558,0.6655876,9.500186,-7.0,-7.2,-66.6,-0.0074494,-0.0031926,-0.0170272,,0.04630067,0.0048324727,-0.6419701,0.76531523
-0.5805935,0.658405,9.470258,-7.0,-7.2,-66.6,-0.0063852,-0.0031926,-0.0148988,,0.046307243,0.0048361244,-0.64236385,0.7649843
-0.6021413,0.7050919,9.487018,-7.0,-7.2,-66.6,-0.0063852,-0.0031926,-0.0148988,,0.046355642,0.004826571,-0.6427401,0.7646653
-0.5817906,0.6739673,9.489411,-7.0,-6.6,-66.6,-0.0074494,-0.0042568,-0.0148988,,0.046378523,0.004821036,-0.643117,0.764347
-0.6021413,0.694318,9.495398,-7.0,-6.6,-66.6,-0.0074494,-0.0031926,-0.015963,,0.046403594,0.0048181913,-0.64344484,0.7640695
-0.6021413,0.6727702,9.4882145,-7.0,-6.6,-66.6,-0.0074494,-0.0021284,-0.0148988,,0.046424292,0.004818682,-0.6437812,0.76378495
-0.5973529,0.6775586,9.485821,-5.2,-6.6,-66.6,-0.0063852,-0.0042568,-0.0138346,,0.04645222,0.0048263855,-0.64411,0.76350594
-0.5817906,0.6895296,9.483426,-5.2,-6.6,-66.6,-0.0063852,-0.0042568,-0.0148988,,0.046474062,0.0048092017,-0.64436024,0.76329356
-0.5770022,0.682347,9.476244,-5.2,-6.6,-66.6,-0.0063852,-0.0021284,-0.015963,,0.0464892,0.0047817463,-0.6446202,0.7630733
-0.6165065,0.6607992,9.507368,-6.4,-7.2,-64.8,-0.0063852,-0.0021284,-0.015963,,0.04652425,0.0048132413,-0.64489055,0.76284236
-0.59855,0.6787557,9.479835,-6.4,-7.2,-64.8,-0.0085136,-0.0031926,-0.0148988,,0.046559747,0.0048066718,-0.6452599,0.7625279
-0.5889732,0.6811499,9.500186,-6.4,-6.6,-65.4,-0.0074494,-0.0031926,-0.015963,,0.046569515,0.0048129163,-0.64562297,0.76221997
-0.6081268,0.6847412,9.493003,-6.4,-6.6,-65.4,-0.005321,-0.0031926,-0.0148988,,0.046598192,0.0048235836,-0.6459458,0.7619444
-0.5973529,0.6619963,9.489411,-6.4,-6.6,-65.4,-0.0074494,-0.0021284,-0.0148988,,0.046623625,0.0048109223,-0.64626014,0.76167643
-0.5997471,0.6931209,9.489411,-6.4,-6.0,-66.6,-0.005321,-0.0042568,-0.0138346,,0.04666024,0.0048199515,-0.64657474,0.761407
-0.5949587,0.6667847,9.496594,-6.4,-6.0,-66.6,-0.005321,-0.0021284,-0.0148988,,0.0466794,0.0047982694,-0.646833,0.7611866
